interaction_id,customer_id,interaction_date,channel,interaction_type,interaction_outcome
I0004116,C000200,2026-07-28,EMAIL,LOAN_QUERY,ESCALATED
I0004117,C000925,2026-08-28,CALL,GENERAL_QUERY,RESOLVED
I0004118,C000733,2025-12-25,BRANCH,GENERAL_QUERY,ESCALATED
I0004119,C000512,2024-12-28,APP,COLLECTION,ESCALATED
I0004120,C000024,2024-10-04,CALL,COMPLAINT,RESOLVED
I0004121,C000128,2025-11-26,APP,PAYMENT_REMINDER,RESOLVED
I0004122,C000871,2025-06-30,CALL,GENERAL_QUERY,RESOLVED
I0004123,C000415,2026-08-29,CALL,PAYMENT_REMINDER,PENDING
I0004124,C000452,2025-08-07,APP,COMPLAINT,RESOLVED
I0004125,C000962,2025-04-21,BRANCH,GENERAL_QUERY,RESOLVED
I0004126,C000158,2025-12-01,SMS,PAYMENT_REMINDER,ESCALATED
I0004127,C000377,2026-03-25,SMS,COLLECTION,PENDING
I0004128,C000271,2026-06-25,APP,GENERAL_QUERY,RESOLVED
I0004129,C000063,2024-10-26,BRANCH,COLLECTION,RESOLVED
I0004130,C000384,2024-12-13,BRANCH,LOAN_QUERY,RESOLVED
I0004131,C000369,2026-07-21,APP,LOAN_QUERY,RESOLVED
I0004132,C000021,2025-02-08,CALL,COLLECTION,RESOLVED
I0004133,C000758,2025-01-07,CALL,PAYMENT_REMINDER,ESCALATED
I0004134,C000197,2025-04-07,CALL,PAYMENT_REMINDER,PENDING
I0004135,C000960,2026-01-11,APP,COLLECTION,ESCALATED
I0004136,C000994,2025-06-30,EMAIL,PAYMENT_REMINDER,ESCALATED
I0004137,C000744,2026-05-02,BRANCH,COLLECTION,PENDING
I0004138,C000399,2026-07-21,CALL,COLLECTION,ESCALATED
I0004139,C000776,2024-11-27,APP,COMPLAINT,PENDING
I0004140,C000927,2026-08-22,APP,LOAN_QUERY,ESCALATED
I0004141,C000104,2025-11-28,APP,LOAN_QUERY,ESCALATED
I0004142,C000933,2026-09-08,BRANCH,COMPLAINT,PENDING
I0004143,C000687,2025-03-02,APP,PAYMENT_REMINDER,ESCALATED
I0004144,C000364,2025-07-03,BRANCH,PAYMENT_REMINDER,RESOLVED
I0004145,C000398,2024-10-24,APP,GENERAL_QUERY,RESOLVED
I0004146,C000215,2026-06-18,EMAIL,LOAN_QUERY,ESCALATED
I0004147,C000293,2026-02-05,EMAIL,LOAN_QUERY,ESCALATED
I0004148,C000136,2026-08-08,EMAIL,COLLECTION,ESCALATED
I0004149,C000119,2026-07-27,EMAIL,LOAN_QUERY,RESOLVED
I0004150,C000362,2024-09-16,SMS,LOAN_QUERY,PENDING
I0004151,C000837,2024-11-15,SMS,COMPLAINT,ESCALATED
I0004152,C000847,2024-12-09,BRANCH,LOAN_QUERY,PENDING
I0004153,C000553,2026-08-15,CALL,COMPLAINT,ESCALATED
I0004154,C000212,2025-05-31,EMAIL,COMPLAINT,RESOLVED
I0004155,C000220,2025-04-30,CALL,COLLECTION,ESCALATED
I0004156,C000135,2025-07-17,APP,GENERAL_QUERY,RESOLVED
I0004157,C000576,2024-12-10,CALL,GENERAL_QUERY,ESCALATED
I0004158,C000853,2025-09-20,BRANCH,COMPLAINT,PENDING
I0004159,C000005,2025-06-10,BRANCH,GENERAL_QUERY,PENDING
I0004160,C000971,2026-05-20,BRANCH,COLLECTION,ESCALATED
I0004161,C000976,2026-08-15,BRANCH,PAYMENT_REMINDER,RESOLVED
I0004162,C000874,2025-11-02,CALL,COLLECTION,ESCALATED
I0004163,C000883,2026-03-25,SMS,COLLECTION,RESOLVED
I0004164,C000116,2026-03-06,APP,GENERAL_QUERY,RESOLVED
I0004165,C000303,2026-08-11,CALL,PAYMENT_REMINDER,PENDING
I0004166,C000268,2026-03-20,BRANCH,LOAN_QUERY,RESOLVED
I0004167,C000724,2026-01-27,APP,COMPLAINT,PENDING
I0004168,C000625,2024-11-01,APP,COLLECTION,ESCALATED
I0004169,C000564,2025-11-10,BRANCH,COMPLAINT,PENDING
I0004170,C000952,2026-07-29,SMS,COLLECTION,ESCALATED
I0004171,C000244,2024-10-23,EMAIL,GENERAL_QUERY,PENDING
I0004172,C000616,2025-03-03,CALL,GENERAL_QUERY,ESCALATED
I0004173,C000370,2025-10-27,CALL,COLLECTION,ESCALATED
I0004174,C000341,2026-04-08,BRANCH,COMPLAINT,RESOLVED
I0004175,C000344,2025-10-16,CALL,LOAN_QUERY,ESCALATED
I0004176,C000475,2025-12-08,CALL,COMPLAINT,ESCALATED
I0004177,C000825,2026-01-25,CALL,COMPLAINT,RESOLVED
I0004178,C000722,2026-04-27,APP,COLLECTION,RESOLVED
I0004179,C000444,2026-04-04,CALL,COMPLAINT,RESOLVED
I0004180,C000650,2026-04-10,CALL,COMPLAINT,RESOLVED
I0004181,C000006,2024-10-13,CALL,COMPLAINT,ESCALATED
I0004182,C000348,2025-04-26,APP,LOAN_QUERY,PENDING
I0004183,C000975,2025-04-02,EMAIL,COMPLAINT,ESCALATED
I0004184,C000381,2026-01-24,APP,COMPLAINT,ESCALATED
I0004185,C000430,2024-11-07,APP,COMPLAINT,RESOLVED
I0004186,C000363,2024-11-02,SMS,COMPLAINT,PENDING
I0004187,C000688,2025-04-22,CALL,COMPLAINT,RESOLVED
I0004188,C000006,2024-11-02,BRANCH,COLLECTION,PENDING
I0004189,C000415,2025-04-15,EMAIL,GENERAL_QUERY,PENDING
I0004190,C000424,2025-03-22,CALL,PAYMENT_REMINDER,ESCALATED
I0004191,C000478,2024-11-04,EMAIL,LOAN_QUERY,PENDING
I0004192,C000268,2025-06-13,BRANCH,COLLECTION,ESCALATED
I0004193,C000309,2025-07-28,CALL,GENERAL_QUERY,ESCALATED
I0004194,C000202,2025-07-12,SMS,LOAN_QUERY,ESCALATED
I0004195,C000927,2026-08-11,SMS,LOAN_QUERY,PENDING
I0004196,C000719,2025-10-16,BRANCH,COLLECTION,RESOLVED
I0004197,C000386,2025-06-07,BRANCH,PAYMENT_REMINDER,PENDING
I0004198,C000984,2024-11-13,EMAIL,COMPLAINT,ESCALATED
I0004199,C000775,2026-03-03,APP,PAYMENT_REMINDER,PENDING
I0004200,C000312,2025-02-28,CALL,PAYMENT_REMINDER,ESCALATED
I0004201,C000096,2026-06-25,EMAIL,COLLECTION,PENDING
I0004202,C000507,2025-05-30,APP,COLLECTION,ESCALATED
I0004203,C000523,2025-02-11,CALL,COLLECTION,ESCALATED
I0004204,C000854,2025-10-26,SMS,LOAN_QUERY,ESCALATED
I0004205,C000896,2026-01-21,EMAIL,COMPLAINT,PENDING
I0004206,C000368,2026-02-06,SMS,GENERAL_QUERY,ESCALATED
I0004207,C000188,2024-12-05,SMS,LOAN_QUERY,PENDING
I0004208,C000252,2025-04-17,EMAIL,COMPLAINT,ESCALATED
I0004209,C000432,2025-10-21,SMS,PAYMENT_REMINDER,RESOLVED
I0004210,C000648,2026-01-30,EMAIL,COLLECTION,PENDING
I0004211,C000463,2025-03-03,APP,COMPLAINT,RESOLVED
I0004212,C000217,2025-09-21,APP,LOAN_QUERY,ESCALATED
I0004213,C000683,2025-05-15,APP,LOAN_QUERY,RESOLVED
I0004214,C000261,2025-09-06,CALL,GENERAL_QUERY,RESOLVED
I0004215,C000248,2025-05-22,APP,GENERAL_QUERY,ESCALATED
I0004216,C000163,2025-06-16,SMS,LOAN_QUERY,RESOLVED
I0004217,C000625,2025-10-13,CALL,PAYMENT_REMINDER,ESCALATED
I0004218,C000936,2024-10-24,BRANCH,LOAN_QUERY,PENDING
I0004219,C000402,2025-02-16,APP,PAYMENT_REMINDER,RESOLVED
I0004220,C000575,2024-10-18,EMAIL,LOAN_QUERY,ESCALATED
I0004221,C000445,2026-01-14,SMS,GENERAL_QUERY,RESOLVED
I0004222,C000509,2026-01-25,SMS,COMPLAINT,RESOLVED
I0004223,C000524,2024-09-25,SMS,COLLECTION,RESOLVED
I0004224,C000225,2024-12-05,EMAIL,COMPLAINT,RESOLVED
I0004225,C000567,2026-09-02,CALL,LOAN_QUERY,PENDING
I0004226,C000711,2025-07-26,APP,COMPLAINT,ESCALATED
I0004227,C000764,2025-10-22,APP,COLLECTION,PENDING
I0004228,C000431,2026-09-09,SMS,GENERAL_QUERY,RESOLVED
I0004229,C000629,2025-05-20,APP,LOAN_QUERY,ESCALATED
I0004230,C000063,2025-07-09,BRANCH,COMPLAINT,RESOLVED
I0004231,C000606,2025-04-22,BRANCH,PAYMENT_REMINDER,ESCALATED
I0004232,C000106,2025-08-29,SMS,COMPLAINT,RESOLVED
I0004233,C000940,2024-12-10,EMAIL,GENERAL_QUERY,RESOLVED
I0004234,C000481,2025-09-29,SMS,COLLECTION,ESCALATED
I0004235,C000283,2026-07-01,CALL,COMPLAINT,ESCALATED
I0004236,C000860,2026-06-11,EMAIL,COMPLAINT,RESOLVED
I0004237,C000738,2025-09-01,APP,COMPLAINT,ESCALATED
I0004238,C000750,2025-11-16,SMS,GENERAL_QUERY,ESCALATED
I0004239,C000188,2025-04-07,CALL,GENERAL_QUERY,RESOLVED
I0004240,C000044,2024-10-14,CALL,GENERAL_QUERY,RESOLVED
I0004241,C000932,2024-11-25,EMAIL,GENERAL_QUERY,ESCALATED
I0004242,C000144,2026-09-06,BRANCH,COLLECTION,ESCALATED
I0004243,C000457,2026-01-01,APP,COLLECTION,RESOLVED
I0004244,C000850,2024-10-14,BRANCH,LOAN_QUERY,PENDING
I0004245,C000379,2025-01-14,EMAIL,PAYMENT_REMINDER,RESOLVED
I0004246,C000334,2026-08-07,SMS,LOAN_QUERY,PENDING
I0004247,C000324,2025-09-10,BRANCH,LOAN_QUERY,PENDING
I0004248,C000404,2026-05-22,SMS,COLLECTION,RESOLVED
I0004249,C000721,2026-08-25,CALL,COLLECTION,PENDING
I0004250,C000056,2026-02-08,SMS,COLLECTION,PENDING
I0004251,C000367,2024-12-04,APP,COLLECTION,RESOLVED
I0004252,C000093,2025-07-27,SMS,LOAN_QUERY,ESCALATED
I0004253,C000643,2026-08-14,CALL,COLLECTION,PENDING
I0004254,C000372,2025-12-30,SMS,PAYMENT_REMINDER,ESCALATED
I0004255,C000848,2025-10-30,CALL,PAYMENT_REMINDER,RESOLVED
I0004256,C000550,2026-03-08,SMS,COMPLAINT,ESCALATED
I0004257,C000741,2025-11-23,BRANCH,COLLECTION,RESOLVED
I0004258,C000622,2026-01-30,SMS,GENERAL_QUERY,RESOLVED
I0004259,C000542,2026-03-16,CALL,LOAN_QUERY,RESOLVED
I0004260,C000636,2025-02-21,EMAIL,LOAN_QUERY,RESOLVED
I0004261,C000574,2025-09-26,EMAIL,GENERAL_QUERY,RESOLVED
I0004262,C000168,2026-03-15,SMS,COMPLAINT,RESOLVED
I0004263,C000736,2024-12-04,SMS,LOAN_QUERY,RESOLVED
I0004264,C000538,2025-08-20,SMS,PAYMENT_REMINDER,RESOLVED
I0004265,C000479,2024-11-27,BRANCH,COMPLAINT,ESCALATED
I0004266,C000063,2024-12-07,BRANCH,COLLECTION,ESCALATED
I0004267,C000282,2025-06-27,SMS,PAYMENT_REMINDER,ESCALATED
I0004268,C000414,2025-10-21,BRANCH,PAYMENT_REMINDER,ESCALATED
I0004269,C000001,2026-09-06,EMAIL,LOAN_QUERY,PENDING
I0004270,C000505,2025-07-15,CALL,COLLECTION,ESCALATED
I0004271,C000885,2025-08-11,BRANCH,COMPLAINT,ESCALATED
I0004272,C000952,2026-05-29,SMS,PAYMENT_REMINDER,RESOLVED
I0004273,C000226,2025-10-22,EMAIL,PAYMENT_REMINDER,ESCALATED
I0004274,C000270,2025-08-10,SMS,GENERAL_QUERY,PENDING
I0004275,C000534,2024-12-12,SMS,COLLECTION,RESOLVED
I0004276,C000183,2024-11-21,APP,LOAN_QUERY,RESOLVED
I0004277,C000947,2025-12-01,EMAIL,PAYMENT_REMINDER,PENDING
I0004278,C000194,2025-12-03,CALL,COMPLAINT,RESOLVED
I0004279,C000980,2025-09-16,SMS,PAYMENT_REMINDER,RESOLVED
I0004280,C000660,2026-06-20,APP,PAYMENT_REMINDER,PENDING
I0004281,C000408,2026-06-23,BRANCH,COLLECTION,ESCALATED
I0004282,C000160,2025-07-12,BRANCH,COLLECTION,PENDING
I0004283,C000031,2025-08-22,CALL,COMPLAINT,PENDING
I0004284,C000374,2025-06-19,CALL,PAYMENT_REMINDER,PENDING
I0004285,C000608,2025-12-09,EMAIL,LOAN_QUERY,PENDING
I0004286,C000298,2026-04-10,CALL,PAYMENT_REMINDER,PENDING
I0004287,C000178,2026-03-23,BRANCH,COMPLAINT,ESCALATED
I0004288,C000295,2025-10-25,CALL,GENERAL_QUERY,ESCALATED
I0004289,C000509,2025-02-19,SMS,COLLECTION,ESCALATED
I0004290,C000647,2026-02-13,APP,PAYMENT_REMINDER,ESCALATED
I0004291,C000446,2025-02-17,EMAIL,LOAN_QUERY,ESCALATED
I0004292,C000551,2025-01-18,EMAIL,GENERAL_QUERY,RESOLVED
I0004293,C000514,2025-08-03,SMS,COMPLAINT,PENDING
I0004294,C000185,2024-11-06,CALL,GENERAL_QUERY,ESCALATED
I0004295,C000387,2025-09-21,CALL,GENERAL_QUERY,PENDING
I0004296,C000888,2026-07-23,CALL,COMPLAINT,PENDING
I0004297,C000848,2024-10-18,APP,GENERAL_QUERY,PENDING
I0004298,C000964,2026-03-28,EMAIL,GENERAL_QUERY,RESOLVED
I0004299,C000351,2025-05-23,APP,COLLECTION,RESOLVED
I0004300,C000647,2026-07-19,CALL,PAYMENT_REMINDER,RESOLVED
I0004301,C000854,2024-10-07,SMS,COLLECTION,ESCALATED
I0004302,C000302,2025-06-01,EMAIL,LOAN_QUERY,RESOLVED
I0004303,C000931,2025-11-06,APP,COLLECTION,ESCALATED
I0004304,C000113,2025-02-24,BRANCH,PAYMENT_REMINDER,RESOLVED
I0004305,C000268,2025-07-04,BRANCH,LOAN_QUERY,ESCALATED
I0004306,C000517,2025-02-10,SMS,COMPLAINT,PENDING
I0004307,C000129,2025-04-02,SMS,PAYMENT_REMINDER,PENDING
I0004308,C000198,2025-06-19,APP,GENERAL_QUERY,RESOLVED
I0004309,C000116,2026-01-28,EMAIL,GENERAL_QUERY,RESOLVED
I0004310,C000125,2025-11-08,EMAIL,COMPLAINT,RESOLVED
I0004311,C000451,2024-11-07,APP,COMPLAINT,ESCALATED
I0004312,C000684,2025-12-16,BRANCH,COLLECTION,PENDING
I0004313,C000091,2025-06-13,EMAIL,PAYMENT_REMINDER,PENDING
I0004314,C000649,2025-08-09,CALL,LOAN_QUERY,ESCALATED
I0004315,C000384,2025-05-28,BRANCH,COMPLAINT,RESOLVED
I0004316,C000010,2025-08-23,APP,LOAN_QUERY,ESCALATED
I0004317,C000794,2026-03-18,CALL,COLLECTION,RESOLVED
I0004318,C000287,2025-01-10,BRANCH,COMPLAINT,PENDING
I0004319,C000294,2025-11-13,SMS,COLLECTION,PENDING
I0004320,C000048,2025-06-30,APP,PAYMENT_REMINDER,PENDING
I0004321,C000283,2025-03-26,EMAIL,PAYMENT_REMINDER,ESCALATED
I0004322,C000858,2025-06-26,SMS,LOAN_QUERY,ESCALATED
I0004323,C000380,2025-03-20,BRANCH,COLLECTION,PENDING
I0004324,C000927,2025-03-27,APP,GENERAL_QUERY,RESOLVED
I0004325,C000901,2025-12-09,BRANCH,LOAN_QUERY,PENDING
I0004326,C000790,2026-02-07,CALL,COLLECTION,RESOLVED
I0004327,C000370,2025-12-20,EMAIL,LOAN_QUERY,RESOLVED
I0004328,C000278,2026-05-07,EMAIL,PAYMENT_REMINDER,PENDING
I0004329,C000421,2026-04-30,APP,LOAN_QUERY,RESOLVED
I0004330,C000619,2025-10-16,CALL,COMPLAINT,RESOLVED
I0004331,C000017,2025-01-20,APP,COMPLAINT,PENDING
I0004332,C000044,2025-04-23,EMAIL,COLLECTION,RESOLVED
I0004333,C000216,2025-01-17,EMAIL,COMPLAINT,ESCALATED
I0004334,C000292,2025-07-14,BRANCH,COLLECTION,PENDING
I0004335,C000220,2025-07-23,BRANCH,COMPLAINT,RESOLVED
I0004336,C000573,2026-02-10,EMAIL,LOAN_QUERY,PENDING
I0004337,C000515,2025-01-04,BRANCH,PAYMENT_REMINDER,RESOLVED
I0004338,C000090,2024-11-28,EMAIL,COLLECTION,RESOLVED
I0004339,C000476,2025-09-14,CALL,PAYMENT_REMINDER,ESCALATED
I0004340,C000243,2026-08-20,BRANCH,LOAN_QUERY,RESOLVED
I0004341,C000989,2026-05-12,SMS,PAYMENT_REMINDER,ESCALATED
I0004342,C000031,2026-03-14,EMAIL,COMPLAINT,PENDING
I0004343,C000542,2025-09-25,CALL,LOAN_QUERY,RESOLVED
I0004344,C000607,2025-06-03,APP,COLLECTION,ESCALATED
I0004345,C000278,2025-11-24,BRANCH,LOAN_QUERY,ESCALATED
I0004346,C000949,2024-10-19,SMS,LOAN_QUERY,ESCALATED
I0004347,C000369,2024-11-06,BRANCH,COMPLAINT,ESCALATED
I0004348,C000729,2026-02-27,APP,GENERAL_QUERY,PENDING
I0004349,C000685,2025-05-30,CALL,GENERAL_QUERY,RESOLVED
I0004350,C000191,2025-11-08,EMAIL,COMPLAINT,PENDING
I0004351,C000777,2026-06-10,BRANCH,LOAN_QUERY,RESOLVED
I0004352,C000892,2025-04-11,SMS,COMPLAINT,PENDING
I0004353,C000923,2026-09-07,EMAIL,GENERAL_QUERY,PENDING
I0004354,C000084,2025-08-12,EMAIL,PAYMENT_REMINDER,PENDING
I0004355,C000809,2025-08-14,APP,PAYMENT_REMINDER,ESCALATED
I0004356,C000714,2025-11-15,SMS,GENERAL_QUERY,PENDING
I0004357,C000248,2025-09-27,APP,COMPLAINT,RESOLVED
I0004358,C000985,2025-12-29,APP,PAYMENT_REMINDER,PENDING
I0004359,C000468,2026-07-22,SMS,COMPLAINT,ESCALATED
I0004360,C000750,2025-02-24,CALL,GENERAL_QUERY,PENDING
I0004361,C000361,2024-09-19,SMS,GENERAL_QUERY,ESCALATED
I0004362,C000289,2026-06-10,EMAIL,COLLECTION,RESOLVED
I0004363,C000468,2026-07-27,SMS,PAYMENT_REMINDER,ESCALATED
I0004364,C000588,2026-05-12,APP,COLLECTION,ESCALATED
I0004365,C000596,2025-02-20,BRANCH,GENERAL_QUERY,PENDING
I0004366,C000164,2024-09-21,CALL,PAYMENT_REMINDER,ESCALATED
I0004367,C000688,2025-01-11,BRANCH,PAYMENT_REMINDER,RESOLVED
I0004368,C000755,2026-05-21,BRANCH,COMPLAINT,ESCALATED
I0004369,C000237,2025-10-21,APP,COLLECTION,RESOLVED
I0004370,C000979,2025-06-07,CALL,GENERAL_QUERY,RESOLVED
I0004371,C000724,2025-02-21,APP,PAYMENT_REMINDER,RESOLVED
I0004372,C000292,2025-01-16,CALL,LOAN_QUERY,RESOLVED
I0004373,C000215,2026-08-16,SMS,COMPLAINT,PENDING
I0004374,C000425,2026-06-19,BRANCH,GENERAL_QUERY,PENDING
I0004375,C000721,2025-09-09,EMAIL,PAYMENT_REMINDER,PENDING
I0004376,C000801,2025-02-01,EMAIL,COMPLAINT,ESCALATED
I0004377,C000810,2025-09-23,EMAIL,COMPLAINT,ESCALATED
I0004378,C000794,2026-04-24,SMS,COMPLAINT,PENDING
I0004379,C000749,2025-07-11,CALL,GENERAL_QUERY,PENDING
I0004380,C000308,2025-08-15,SMS,COMPLAINT,PENDING
I0004381,C000355,2025-12-20,APP,COLLECTION,ESCALATED
I0004382,C000161,2025-11-25,CALL,COMPLAINT,PENDING
I0004383,C000837,2026-06-08,APP,LOAN_QUERY,ESCALATED
I0004384,C000571,2026-01-31,APP,COLLECTION,PENDING
I0004385,C000236,2025-03-07,BRANCH,COMPLAINT,ESCALATED
I0004386,C000666,2025-04-02,CALL,COMPLAINT,RESOLVED
I0004387,C000114,2025-05-19,SMS,COLLECTION,RESOLVED
I0004388,C000426,2024-11-09,BRANCH,COMPLAINT,RESOLVED
I0004389,C000689,2026-01-24,EMAIL,PAYMENT_REMINDER,RESOLVED
I0004390,C000514,2025-07-01,CALL,LOAN_QUERY,PENDING
I0004391,C000472,2026-06-07,EMAIL,GENERAL_QUERY,RESOLVED
I0004392,C000004,2026-04-12,CALL,PAYMENT_REMINDER,PENDING
I0004393,C000565,2026-03-21,SMS,LOAN_QUERY,RESOLVED
I0004394,C000197,2024-11-02,EMAIL,LOAN_QUERY,RESOLVED
I0004395,C000127,2025-01-21,APP,PAYMENT_REMINDER,PENDING
I0004396,C000778,2025-05-22,EMAIL,PAYMENT_REMINDER,PENDING
I0004397,C000326,2024-12-22,CALL,GENERAL_QUERY,ESCALATED
I0004398,C000131,2026-07-27,EMAIL,COLLECTION,PENDING
I0004399,C000798,2025-10-23,EMAIL,COLLECTION,PENDING
I0004400,C000865,2025-06-30,EMAIL,PAYMENT_REMINDER,PENDING
I0004401,C000007,2025-05-06,CALL,COLLECTION,PENDING
I0004402,C000356,2025-08-13,BRANCH,GENERAL_QUERY,RESOLVED
I0004403,C000995,2024-12-07,APP,PAYMENT_REMINDER,RESOLVED
I0004404,C000567,2025-03-20,SMS,PAYMENT_REMINDER,ESCALATED
I0004405,C000990,2024-09-19,SMS,COLLECTION,RESOLVED
I0004406,C000480,2026-06-02,EMAIL,LOAN_QUERY,RESOLVED
I0004407,C000364,2025-11-12,CALL,LOAN_QUERY,ESCALATED
I0004408,C000575,2025-09-13,EMAIL,GENERAL_QUERY,ESCALATED
I0004409,C000409,2026-06-13,CALL,COMPLAINT,ESCALATED
I0004410,C000995,2025-02-10,BRANCH,LOAN_QUERY,ESCALATED
I0004411,C000029,2026-08-27,CALL,GENERAL_QUERY,RESOLVED
I0004412,C000070,2024-09-21,CALL,PAYMENT_REMINDER,PENDING
I0004413,C000787,2025-11-05,BRANCH,GENERAL_QUERY,PENDING
I0004414,C000817,2026-08-28,EMAIL,LOAN_QUERY,ESCALATED
I0004415,C000655,2025-11-28,BRANCH,COMPLAINT,ESCALATED
I0004416,C000603,2026-09-03,EMAIL,GENERAL_QUERY,RESOLVED
I0004417,C000401,2025-09-17,CALL,PAYMENT_REMINDER,ESCALATED
I0004418,C000803,2024-12-22,BRANCH,PAYMENT_REMINDER,ESCALATED
I0004419,C000358,2026-08-05,CALL,LOAN_QUERY,RESOLVED
I0004420,C000889,2026-03-30,EMAIL,COLLECTION,PENDING
I0004421,C000363,2026-07-02,APP,COMPLAINT,RESOLVED
I0004422,C000972,2024-09-22,BRANCH,LOAN_QUERY,ESCALATED
I0004423,C000448,2026-01-25,SMS,PAYMENT_REMINDER,ESCALATED
I0004424,C000159,2025-09-05,SMS,COMPLAINT,PENDING
I0004425,C000989,2026-05-03,SMS,COMPLAINT,RESOLVED
I0004426,C000391,2026-06-21,SMS,GENERAL_QUERY,ESCALATED
I0004427,C000547,2025-03-08,APP,LOAN_QUERY,RESOLVED
I0004428,C000074,2025-11-21,EMAIL,COLLECTION,ESCALATED
I0004429,C000060,2026-07-19,CALL,COLLECTION,RESOLVED
I0004430,C000916,2026-03-25,EMAIL,COLLECTION,ESCALATED
I0004431,C000148,2026-07-04,CALL,COLLECTION,RESOLVED
I0004432,C000348,2025-01-23,APP,PAYMENT_REMINDER,PENDING
I0004433,C000769,2025-09-26,BRANCH,PAYMENT_REMINDER,RESOLVED
I0004434,C000648,2026-05-25,APP,COLLECTION,RESOLVED
I0004435,C000007,2025-09-20,BRANCH,GENERAL_QUERY,ESCALATED
I0004436,C000862,2025-09-15,CALL,GENERAL_QUERY,ESCALATED
I0004437,C000395,2025-09-05,SMS,GENERAL_QUERY,PENDING
I0004438,C000806,2026-08-31,APP,COMPLAINT,ESCALATED
I0004439,C000510,2026-04-19,APP,GENERAL_QUERY,PENDING
I0004440,C000719,2026-04-25,BRANCH,PAYMENT_REMINDER,RESOLVED
I0004441,C000688,2024-12-15,CALL,GENERAL_QUERY,PENDING
I0004442,C000746,2024-12-18,SMS,COMPLAINT,PENDING
I0004443,C000794,2026-07-30,CALL,COMPLAINT,PENDING
I0004444,C000172,2026-04-29,SMS,GENERAL_QUERY,PENDING
I0004445,C000244,2025-10-10,EMAIL,GENERAL_QUERY,PENDING
I0004446,C000661,2025-05-01,APP,COLLECTION,RESOLVED
I0004447,C000633,2025-01-02,SMS,COLLECTION,RESOLVED
I0004448,C000469,2025-05-21,EMAIL,LOAN_QUERY,ESCALATED
I0004449,C000606,2024-12-24,CALL,COLLECTION,RESOLVED
I0004450,C000383,2026-03-08,CALL,LOAN_QUERY,ESCALATED
I0004451,C000623,2026-04-07,SMS,COMPLAINT,ESCALATED
I0004452,C000512,2025-09-24,SMS,COMPLAINT,PENDING
I0004453,C000461,2026-02-04,BRANCH,LOAN_QUERY,PENDING
I0004454,C000210,2025-10-12,EMAIL,GENERAL_QUERY,PENDING
I0004455,C000747,2026-09-01,CALL,GENERAL_QUERY,RESOLVED
I0004456,C000666,2025-07-15,SMS,COLLECTION,RESOLVED
I0004457,C000251,2025-02-17,EMAIL,PAYMENT_REMINDER,RESOLVED
I0004458,C000791,2024-09-16,SMS,GENERAL_QUERY,ESCALATED
I0004459,C000887,2026-05-15,SMS,LOAN_QUERY,PENDING
I0004460,C000075,2025-12-28,SMS,PAYMENT_REMINDER,ESCALATED
I0004461,C000961,2024-11-02,SMS,COMPLAINT,PENDING
I0004462,C000898,2024-09-22,SMS,COMPLAINT,PENDING
I0004463,C000973,2025-08-25,EMAIL,PAYMENT_REMINDER,ESCALATED
I0004464,C000409,2026-08-21,EMAIL,COLLECTION,RESOLVED
I0004465,C000353,2024-11-19,EMAIL,COLLECTION,RESOLVED
I0004466,C000988,2025-01-07,BRANCH,COMPLAINT,RESOLVED
I0004467,C000808,2024-11-11,EMAIL,COLLECTION,PENDING
I0004468,C000194,2024-10-23,BRANCH,LOAN_QUERY,ESCALATED
I0004469,C000532,2026-06-20,APP,LOAN_QUERY,PENDING
I0004470,C000910,2025-01-03,EMAIL,LOAN_QUERY,PENDING
I0004471,C000451,2026-03-26,CALL,PAYMENT_REMINDER,ESCALATED
I0004472,C000020,2026-07-14,SMS,PAYMENT_REMINDER,RESOLVED
I0004473,C000862,2025-04-20,EMAIL,COLLECTION,RESOLVED
I0004474,C000601,2025-01-03,EMAIL,LOAN_QUERY,RESOLVED
I0004475,C000883,2025-02-13,BRANCH,GENERAL_QUERY,RESOLVED
I0004476,C000460,2025-05-03,SMS,COLLECTION,PENDING
I0004477,C000347,2026-02-22,EMAIL,COMPLAINT,ESCALATED
I0004478,C000729,2025-04-29,CALL,PAYMENT_REMINDER,ESCALATED
I0004479,C000665,2025-09-30,BRANCH,COMPLAINT,RESOLVED
I0004480,C000725,2025-03-03,EMAIL,LOAN_QUERY,RESOLVED
I0004481,C000299,2026-08-07,APP,COMPLAINT,ESCALATED
I0004482,C000555,2026-02-24,EMAIL,PAYMENT_REMINDER,ESCALATED
I0004483,C000154,2024-10-26,EMAIL,LOAN_QUERY,ESCALATED
I0004484,C000297,2025-06-13,BRANCH,COMPLAINT,PENDING
I0004485,C000861,2026-04-12,CALL,LOAN_QUERY,PENDING
I0004486,C000494,2026-02-09,CALL,COLLECTION,PENDING
I0004487,C000900,2025-09-26,CALL,COLLECTION,RESOLVED
I0004488,C000459,2026-07-07,SMS,COLLECTION,PENDING
I0004489,C000345,2026-06-16,SMS,LOAN_QUERY,PENDING
I0004490,C000217,2026-03-07,EMAIL,GENERAL_QUERY,ESCALATED
I0004491,C000917,2026-02-12,SMS,COLLECTION,ESCALATED
I0004492,C000627,2025-08-29,CALL,COLLECTION,PENDING
I0004493,C000983,2025-09-15,EMAIL,PAYMENT_REMINDER,PENDING
I0004494,C000168,2024-11-27,APP,COMPLAINT,RESOLVED
I0004495,C000290,2026-04-27,APP,GENERAL_QUERY,PENDING
I0004496,C000748,2026-01-09,SMS,LOAN_QUERY,ESCALATED
