repayment_id,loan_id,customer_id,due_date,payment_date,due_amount,paid_amount,payment_status,dpd
R00018544,L0001994,C000289,2024-08-01,2024-08-01,43075,43075,ON_TIME,0
R00018545,L0002007,C000847,2026-03-18,2026-04-02,49095,49095,LATE,15
R00018546,L0001877,C000521,2025-10-16,2025-10-21,46422,46422,LATE,5
R00018547,L0001800,C000203,2024-11-01,2024-12-01,15957,15957,LATE,30
R00018548,L0000541,C000611,2026-05-12,2026-08-10,18326,4581,OVERDUE,90
R00018549,L0002379,C000853,2026-05-17,2026-05-17,40756,40756,ON_TIME,0
R00018550,L0000542,C000597,2026-03-15,2026-03-30,12792,12792,LATE,15
R00018551,L0000935,C000021,2025-04-19,2025-04-24,44549,44549,LATE,5
R00018552,L0000468,C000483,2023-10-23,2023-10-23,17106,17106,ON_TIME,0
R00018553,L0001523,C000278,2025-08-20,2025-08-20,2348,2348,ON_TIME,0
R00018554,L0002009,C000856,2023-09-17,2023-11-16,6713,6713,LATE,60
R00018555,L0000293,C000685,2025-11-10,2025-11-10,46904,46904,ON_TIME,0
R00018556,L0000768,C000637,2026-01-12,2026-01-17,20912,20912,LATE,5
R00018557,L0001678,C000442,2025-07-23,2025-07-23,25434,25434,ON_TIME,0
R00018558,L0002241,C000862,2024-12-28,2024-12-28,11799,11799,ON_TIME,0
R00018559,L0000513,C000231,2023-09-21,2023-11-20,18534,18534,LATE,60
R00018560,L0000676,C000747,2025-06-28,2025-08-27,3768,3768,LATE,60
R00018561,L0000629,C000297,2025-10-25,2025-12-24,49278,49278,LATE,60
R00018562,L0001535,C000455,2025-04-03,2025-04-18,42477,42477,LATE,15
R00018563,L0000477,C000020,2025-06-19,2025-06-19,36330,36330,ON_TIME,0
R00018564,L0002305,C000522,2023-10-20,2023-10-20,7470,7470,ON_TIME,0
R00018565,L0000015,C000554,2024-06-06,2024-08-05,30146,30146,LATE,60
R00018566,L0000937,C000097,2023-11-25,2023-12-10,8210,8210,LATE,15
R00018567,L0000219,C000176,2026-01-11,2026-01-11,16578,16578,ON_TIME,0
R00018568,L0001645,C000486,2023-10-02,2023-10-07,36231,36231,LATE,5
R00018569,L0000377,C000574,2026-07-16,2026-07-21,6627,6627,LATE,5
R00018570,L0001579,C000517,2024-02-24,2024-02-24,24214,24214,ON_TIME,0
R00018571,L0000093,C000234,2026-02-10,2026-02-15,5083,5083,LATE,5
R00018572,L0000920,C000886,2024-06-09,2024-06-09,27685,27685,ON_TIME,0
R00018573,L0001232,C000759,2026-03-29,2026-03-29,41292,41292,ON_TIME,0
R00018574,L0002089,C000083,2023-11-28,2023-11-28,33150,33150,ON_TIME,0
R00018575,L0002432,C000224,2024-05-31,2024-05-31,21642,21642,ON_TIME,0
R00018576,L0000307,C000931,2024-07-02,2024-07-17,5820,5820,LATE,15
R00018577,L0001490,C000330,2024-01-15,2024-01-15,19455,19455,ON_TIME,0
R00018578,L0002019,C000156,2025-04-15,2025-04-15,11598,11598,ON_TIME,0
R00018579,L0001296,C000158,2024-12-24,2024-12-29,29295,29295,LATE,5
R00018580,L0000414,C000773,2024-09-21,2024-09-21,12156,12156,ON_TIME,0
R00018581,L0002270,C000858,2026-05-06,2026-05-06,27895,27895,ON_TIME,0
R00018582,L0001970,C000077,2023-11-06,2023-11-06,28468,28468,ON_TIME,0
R00018583,L0002180,C000248,2024-11-24,2024-11-24,3745,3745,ON_TIME,0
R00018584,L0002386,C000323,2024-10-23,2024-11-22,3774,3774,LATE,30
R00018585,L0000387,C000690,2026-01-06,2026-01-06,22026,22026,ON_TIME,0
R00018586,L0000917,C000422,2026-02-22,2026-02-22,27781,27781,ON_TIME,0
R00018587,L0000060,C000403,2023-11-09,2024-01-08,47188,47188,LATE,60
R00018588,L0001272,C000410,2026-03-13,2026-03-13,25392,25392,ON_TIME,0
R00018589,L0000755,C000635,2024-08-31,2024-09-15,16280,16280,LATE,15
R00018590,L0000859,C000444,2024-06-12,2024-06-12,16272,16272,ON_TIME,0
R00018591,L0001742,C000723,2024-05-17,2024-05-22,33500,33500,LATE,5
R00018592,L0001397,C000716,2025-03-11,2025-03-26,15747,15747,LATE,15
R00018593,L0000308,C000120,2024-07-11,2024-07-11,33309,33309,ON_TIME,0
R00018594,L0002326,C000076,2024-10-05,2024-10-05,49302,49302,ON_TIME,0
R00018595,L0001895,C000212,2024-08-02,2024-08-07,16697,16697,LATE,5
R00018596,L0000352,C000588,2024-06-12,2024-06-12,49700,49700,ON_TIME,0
R00018597,L0001039,C000307,2023-09-27,2023-09-27,14152,14152,ON_TIME,0
R00018598,L0002157,C000878,2024-06-03,2024-06-03,13550,13550,ON_TIME,0
R00018599,L0000024,C000488,2024-10-01,2024-11-30,13067,13067,LATE,60
R00018600,L0000777,C000497,2025-03-25,2025-03-25,22440,22440,ON_TIME,0
R00018601,L0002405,C000863,2023-12-30,2024-01-14,6726,6726,LATE,15
R00018602,L0001225,C000072,2023-11-19,2023-11-19,37311,37311,ON_TIME,0
R00018603,L0001724,C000475,2024-05-13,2024-05-18,43971,43971,LATE,5
R00018604,L0001168,C000275,2025-04-20,2025-04-20,8945,8945,ON_TIME,0
R00018605,L0001803,C000810,2026-06-25,2026-06-25,35073,35073,ON_TIME,0
R00018606,L0002050,C000635,2025-02-12,2025-02-12,8921,8921,ON_TIME,0
R00018607,L0001151,C000499,2025-03-04,2025-03-04,48793,48793,ON_TIME,0
R00018608,L0001811,C000236,2023-12-18,2023-12-23,38287,38287,LATE,5
R00018609,L0000175,C000095,2024-03-11,2024-03-11,41928,41928,ON_TIME,0
R00018610,L0001517,C000583,2026-05-04,2026-05-09,20780,20780,LATE,5
R00018611,L0000443,C000263,2024-09-02,2024-09-07,35096,35096,LATE,5
R00018612,L0001771,C000052,2025-02-22,2025-02-22,22423,22423,ON_TIME,0
R00018613,L0000212,C000984,2024-11-30,2024-12-05,4436,4436,LATE,5
R00018614,L0002190,C000108,2025-02-08,2025-02-08,38138,38138,ON_TIME,0
R00018615,L0001220,C000249,2026-08-12,2026-08-12,32022,32022,ON_TIME,0
R00018616,L0001115,C000347,2023-11-07,2023-11-07,7915,7915,ON_TIME,0
R00018617,L0002378,C000750,2024-09-02,2024-09-17,21287,21287,LATE,15
R00018618,L0000024,C000488,2025-06-06,2025-08-05,38636,38636,LATE,60
R00018619,L0002465,C000257,2026-03-07,2026-03-07,14296,14296,ON_TIME,0
R00018620,L0001013,C000992,2025-11-08,2025-11-08,36157,36157,ON_TIME,0
R00018621,L0002318,C000344,2026-01-25,2026-04-25,34985,8746,OVERDUE,90
R00018622,L0001661,C000406,2026-02-03,2026-02-03,3979,3979,ON_TIME,0
R00018623,L0000419,C000069,2024-12-02,2024-12-02,12467,12467,ON_TIME,0
R00018624,L0002451,C000784,2026-08-31,2026-08-31,6864,6864,ON_TIME,0
R00018625,L0000830,C000758,2024-08-05,2024-11-03,27374,6843,OVERDUE,90
R00018626,L0000304,C000333,2026-05-13,2026-07-12,42348,42348,LATE,60
R00018627,L0001475,C000410,2024-07-13,2024-07-13,47779,47779,ON_TIME,0
R00018628,L0001639,C000613,2024-10-02,2024-10-17,37092,37092,LATE,15
R00018629,L0001661,C000406,2024-07-12,2024-07-27,22770,22770,LATE,15
R00018630,L0000470,C000698,2024-05-25,2024-05-25,13951,13951,ON_TIME,0
R00018631,L0001328,C000891,2024-12-17,2024-12-17,19225,19225,ON_TIME,0
R00018632,L0001883,C000767,2024-10-03,2024-10-03,10439,10439,ON_TIME,0
R00018633,L0000789,C000453,2025-05-21,2025-05-21,49791,49791,ON_TIME,0
R00018634,L0000400,C000741,2024-05-27,2024-05-27,29596,29596,ON_TIME,0
R00018635,L0001858,C000675,2026-03-24,2026-05-23,21620,21620,LATE,60
R00018636,L0000934,C000233,2025-07-10,2025-07-10,33684,33684,ON_TIME,0
R00018637,L0000831,C000678,2024-04-09,2024-04-09,29546,29546,ON_TIME,0
R00018638,L0000054,C000933,2023-09-28,2023-12-27,26597,0,OVERDUE,90
R00018639,L0001716,C000246,2025-12-29,2026-02-27,11893,11893,LATE,60
R00018640,L0001164,C000080,2023-10-28,2023-11-02,14655,14655,LATE,5
R00018641,L0000664,C000381,2025-03-08,2025-03-08,34216,34216,ON_TIME,0
R00018642,L0000843,C000422,2026-02-09,2026-06-09,28216,7054,OVERDUE,120
R00018643,L0000333,C000143,2025-12-31,2026-01-15,46145,46145,LATE,15
R00018644,L0000948,C000726,2026-06-15,2026-06-20,15659,15659,LATE,5
R00018645,L0002239,C000879,2024-09-09,2024-10-09,37392,37392,LATE,30
R00018646,L0001448,C000958,2024-03-25,2024-03-30,27370,27370,LATE,5
R00018647,L0002041,C000739,2024-03-31,2024-04-05,15216,15216,LATE,5
R00018648,L0002374,C000512,2024-11-08,2024-11-08,16801,16801,ON_TIME,0
R00018649,L0001725,C000098,2024-11-09,2024-11-09,6447,6447,ON_TIME,0
R00018650,L0001930,C000850,2024-02-04,2024-02-04,3254,3254,ON_TIME,0
R00018651,L0000332,C000543,2024-05-25,2024-05-25,37713,37713,ON_TIME,0
R00018652,L0000164,C000979,2026-03-05,2026-03-20,29236,29236,LATE,15
R00018653,L0001336,C000235,2023-12-15,2023-12-15,38131,38131,ON_TIME,0
R00018654,L0001224,C000756,2025-08-07,2025-08-07,41520,41520,ON_TIME,0
R00018655,L0001908,C000342,2025-02-15,2025-04-16,11040,11040,LATE,60
R00018656,L0000245,C000226,2026-04-03,2026-04-03,5147,5147,ON_TIME,0
R00018657,L0002267,C000924,2025-05-19,2025-05-19,4562,4562,ON_TIME,0
R00018658,L0000735,C000739,2025-01-15,2025-01-15,22710,22710,ON_TIME,0
R00018659,L0002056,C000961,2026-04-24,2026-05-09,3436,3436,LATE,15
R00018660,L0000674,C000917,2026-04-07,2026-04-22,44115,44115,LATE,15
R00018661,L0001391,C000575,2026-04-29,2026-04-29,28701,28701,ON_TIME,0
R00018662,L0000973,C000420,2024-04-12,2024-04-12,38448,38448,ON_TIME,0
R00018663,L0000639,C000519,2023-12-13,2023-12-13,39923,39923,ON_TIME,0
R00018664,L0002077,C000419,2024-03-18,2024-03-18,12248,12248,ON_TIME,0
R00018665,L0000020,C000562,2024-04-25,2024-04-30,15837,15837,LATE,5
R00018666,L0002271,C000289,2024-09-28,2024-10-03,44791,44791,LATE,5
R00018667,L0001100,C000255,2025-10-27,2025-10-27,24077,24077,ON_TIME,0
R00018668,L0000904,C000958,2025-06-01,2025-09-29,43025,21512,OVERDUE,120
R00018669,L0002259,C000257,2024-07-20,2024-07-20,12175,12175,ON_TIME,0
R00018670,L0001193,C000272,2024-01-11,2024-04-10,34054,0,OVERDUE,90
R00018671,L0001916,C000745,2025-10-03,2025-10-03,9032,9032,ON_TIME,0
R00018672,L0000217,C000727,2025-08-31,2025-08-31,27590,27590,ON_TIME,0
R00018673,L0001256,C000085,2025-01-08,2025-01-08,45539,45539,ON_TIME,0
R00018674,L0002037,C000061,2026-03-18,2026-04-17,12532,12532,LATE,30
R00018675,L0001753,C000687,2025-04-16,2025-05-16,41928,41928,LATE,30
R00018676,L0002217,C000673,2024-11-21,2024-11-26,47911,47911,LATE,5
R00018677,L0001748,C000488,2024-05-22,2024-05-22,8141,8141,ON_TIME,0
R00018678,L0001000,C000147,2023-12-27,2023-12-27,35154,35154,ON_TIME,0
R00018679,L0001199,C000755,2023-10-10,2023-10-15,24928,24928,LATE,5
R00018680,L0001457,C000637,2025-05-05,2025-07-04,45064,45064,LATE,60
R00018681,L0001692,C000818,2024-06-26,2024-07-01,8192,8192,LATE,5
R00018682,L0000781,C000624,2026-03-29,2026-04-28,33603,33603,LATE,30
R00018683,L0002354,C000232,2024-11-06,2024-11-11,25975,25975,LATE,5
R00018684,L0002330,C000239,2026-06-08,2026-10-06,46285,23142,OVERDUE,120
R00018685,L0000021,C000315,2024-02-08,2024-02-13,27160,27160,LATE,5
R00018686,L0001882,C000336,2026-02-12,2026-03-14,6518,6518,LATE,30
R00018687,L0000476,C000684,2024-07-28,2024-07-28,38550,38550,ON_TIME,0
R00018688,L0000215,C000885,2025-08-13,2025-08-13,26762,26762,ON_TIME,0
R00018689,L0001658,C000420,2025-03-01,2025-03-01,43899,43899,ON_TIME,0
R00018690,L0000025,C000771,2026-05-10,2026-06-09,22028,22028,LATE,30
R00018691,L0001159,C000818,2024-02-15,2024-02-15,14892,14892,ON_TIME,0
R00018692,L0000677,C000116,2026-03-15,2026-03-15,47935,47935,ON_TIME,0
R00018693,L0001577,C000590,2024-04-09,2024-04-09,5437,5437,ON_TIME,0
R00018694,L0000920,C000886,2024-06-23,2024-06-23,44137,44137,ON_TIME,0
R00018695,L0001495,C000823,2025-05-23,2025-05-23,32518,32518,ON_TIME,0
R00018696,L0000417,C000284,2025-08-10,2025-08-10,19579,19579,ON_TIME,0
R00018697,L0002034,C000120,2024-01-13,2024-02-12,27934,27934,LATE,30
R00018698,L0001245,C000392,2026-09-13,2026-09-13,6228,6228,ON_TIME,0
R00018699,L0000743,C000053,2024-09-06,2024-09-06,23567,23567,ON_TIME,0
R00018700,L0000741,C000103,2024-02-19,2024-05-19,28145,14072,OVERDUE,90
R00018701,L0000316,C000666,2025-10-04,2025-10-09,28808,28808,LATE,5
R00018702,L0001759,C000669,2025-04-17,2025-06-16,41076,41076,LATE,60
R00018703,L0002206,C000315,2024-09-11,2025-01-09,22143,11071,OVERDUE,120
R00018704,L0002463,C000471,2025-05-31,2025-05-31,30752,30752,ON_TIME,0
R00018705,L0000550,C000609,2024-04-03,2024-04-03,30036,30036,ON_TIME,0
R00018706,L0000407,C000114,2025-07-05,2025-07-05,49975,49975,ON_TIME,0
R00018707,L0000382,C000314,2024-11-15,2025-03-15,32867,16433,OVERDUE,120
R00018708,L0000432,C000055,2025-09-21,2025-09-21,42812,42812,ON_TIME,0
R00018709,L0000918,C000514,2025-01-23,2025-01-23,8286,8286,ON_TIME,0
R00018710,L0000793,C000333,2024-05-08,2024-06-07,20629,20629,LATE,30
R00018711,L0001762,C000176,2026-07-20,2026-08-04,32872,32872,LATE,15
R00018712,L0002365,C000201,2025-11-15,2025-11-15,31653,31653,ON_TIME,0
R00018713,L0002292,C000579,2026-05-21,2026-05-21,37469,37469,ON_TIME,0
R00018714,L0000161,C000249,2025-05-28,2025-06-12,11793,11793,LATE,15
R00018715,L0000691,C000850,2024-10-12,2024-10-12,34638,34638,ON_TIME,0
R00018716,L0002016,C000553,2025-05-04,2025-05-19,47866,47866,LATE,15
R00018717,L0001802,C000793,2024-02-23,2024-02-23,34520,34520,ON_TIME,0
R00018718,L0000819,C000252,2024-04-24,2024-04-24,9328,9328,ON_TIME,0
R00018719,L0000579,C000193,2026-09-10,2026-10-10,42252,42252,LATE,30
R00018720,L0001167,C000460,2023-10-26,2023-10-26,40317,40317,ON_TIME,0
R00018721,L0001182,C000170,2026-05-08,2026-05-08,26442,26442,ON_TIME,0
R00018722,L0001460,C000511,2025-07-09,2025-07-24,11994,11994,LATE,15
R00018723,L0001422,C000095,2024-03-22,2024-03-22,21146,21146,ON_TIME,0
R00018724,L0000387,C000690,2025-08-13,2025-09-12,44755,44755,LATE,30
R00018725,L0002406,C000960,2024-09-06,2024-09-06,38430,38430,ON_TIME,0
R00018726,L0001948,C000537,2023-10-28,2023-11-02,47397,47397,LATE,5
R00018727,L0000478,C000323,2023-09-24,2023-09-24,19459,19459,ON_TIME,0
R00018728,L0002333,C000959,2026-02-20,2026-02-20,38240,38240,ON_TIME,0
R00018729,L0000321,C000541,2026-03-26,2026-03-26,21388,21388,ON_TIME,0
R00018730,L0000044,C000839,2024-05-19,2024-06-18,16833,16833,LATE,30
R00018731,L0000961,C000101,2026-07-08,2026-07-13,3477,3477,LATE,5
R00018732,L0000853,C000964,2025-12-23,2025-12-28,36243,36243,LATE,5
R00018733,L0000729,C000646,2024-11-07,2024-11-07,21900,21900,ON_TIME,0
R00018734,L0002215,C000352,2025-01-18,2025-01-18,39717,39717,ON_TIME,0
R00018735,L0000562,C000086,2024-04-17,2024-04-17,24758,24758,ON_TIME,0
R00018736,L0000876,C000904,2024-11-10,2025-02-08,49298,12324,OVERDUE,90
R00018737,L0001510,C000036,2023-12-20,2023-12-20,6300,6300,ON_TIME,0
R00018738,L0001346,C000061,2024-07-09,2024-07-09,29796,29796,ON_TIME,0
R00018739,L0000778,C000474,2024-06-01,2024-06-16,39887,39887,LATE,15
R00018740,L0000730,C000850,2026-09-16,2026-12-15,32724,16362,OVERDUE,90
R00018741,L0002366,C000100,2024-02-28,2024-02-28,7270,7270,ON_TIME,0
R00018742,L0001064,C000795,2023-12-23,2023-12-23,29812,29812,ON_TIME,0
R00018743,L0001347,C000599,2025-03-19,2025-03-19,44527,44527,ON_TIME,0
R00018744,L0001697,C000664,2026-08-25,2026-08-25,43098,43098,ON_TIME,0
R00018745,L0000717,C000295,2024-09-08,2024-09-08,12560,12560,ON_TIME,0
R00018746,L0001595,C000239,2025-02-13,2025-02-28,28391,28391,LATE,15
R00018747,L0000358,C000737,2025-03-20,2025-03-20,7916,7916,ON_TIME,0
R00018748,L0002399,C000050,2023-10-02,2023-10-02,43399,43399,ON_TIME,0
R00018749,L0002169,C000749,2025-01-22,2025-02-06,20616,20616,LATE,15
R00018750,L0000133,C000651,2024-02-10,2024-02-25,34725,34725,LATE,15
R00018751,L0000824,C000567,2024-11-10,2024-11-10,39869,39869,ON_TIME,0
R00018752,L0000258,C000013,2024-08-08,2024-08-08,36303,36303,ON_TIME,0
R00018753,L0000392,C000525,2024-04-20,2024-04-20,47504,47504,ON_TIME,0
R00018754,L0000457,C000705,2024-02-19,2024-02-19,40228,40228,ON_TIME,0
R00018755,L0000736,C000257,2026-03-08,2026-05-07,21365,21365,LATE,60
R00018756,L0001243,C000945,2026-06-06,2026-10-04,34736,0,OVERDUE,120
R00018757,L0001497,C000647,2024-02-27,2024-02-27,7255,7255,ON_TIME,0
R00018758,L0000266,C000161,2024-12-25,2024-12-30,33611,33611,LATE,5
R00018759,L0000206,C000475,2024-09-20,2024-09-20,16875,16875,ON_TIME,0
R00018760,L0000005,C000773,2026-07-17,2026-07-17,40072,40072,ON_TIME,0
R00018761,L0000868,C000708,2023-12-02,2023-12-02,43523,43523,ON_TIME,0
R00018762,L0001739,C000530,2025-11-28,2025-12-03,43865,43865,LATE,5
R00018763,L0001158,C000393,2025-08-03,2025-08-08,43335,43335,LATE,5
R00018764,L0001393,C000669,2025-10-09,2025-11-08,9436,9436,LATE,30
R00018765,L0001657,C000732,2026-03-23,2026-03-23,33813,33813,ON_TIME,0
R00018766,L0001063,C000244,2025-09-02,2025-09-02,16296,16296,ON_TIME,0
R00018767,L0001680,C000935,2026-06-03,2026-07-03,20556,20556,LATE,30
R00018768,L0001112,C000817,2024-04-20,2024-05-20,5830,5830,LATE,30
R00018769,L0000116,C000736,2024-10-26,2024-10-26,11985,11985,ON_TIME,0
R00018770,L0000038,C000234,2025-09-10,2025-09-10,40556,40556,ON_TIME,0
R00018771,L0000340,C000478,2026-04-14,2026-04-14,27090,27090,ON_TIME,0
R00018772,L0000270,C000368,2024-04-01,2024-05-01,13966,13966,LATE,30
R00018773,L0000445,C000952,2025-04-20,2025-04-20,29218,29218,ON_TIME,0
R00018774,L0001700,C000254,2026-08-27,2026-09-01,29504,29504,LATE,5
R00018775,L0002377,C000661,2024-10-11,2024-12-10,12653,12653,LATE,60
R00018776,L0001019,C000314,2024-04-07,2024-04-22,31814,31814,LATE,15
R00018777,L0000584,C000528,2024-05-12,2024-05-27,35051,35051,LATE,15
R00018778,L0002146,C000387,2024-02-09,2024-02-14,17656,17656,LATE,5
R00018779,L0000127,C000350,2025-11-04,2025-11-04,13648,13648,ON_TIME,0
R00018780,L0000999,C000651,2026-01-11,2026-01-11,15629,15629,ON_TIME,0
R00018781,L0001192,C000722,2024-09-18,2025-01-16,15071,0,OVERDUE,120
R00018782,L0001004,C000380,2024-10-16,2024-10-21,35856,35856,LATE,5
R00018783,L0001762,C000176,2026-05-20,2026-05-20,14678,14678,ON_TIME,0
R00018784,L0000543,C000971,2026-08-01,2026-08-01,34776,34776,ON_TIME,0
R00018785,L0000954,C000257,2025-01-28,2025-04-28,10278,0,OVERDUE,90
R00018786,L0001208,C000752,2026-09-09,2026-09-09,32980,32980,ON_TIME,0
R00018787,L0001870,C000415,2026-01-02,2026-01-07,42314,42314,LATE,5
R00018788,L0001491,C000364,2024-03-05,2024-03-05,29662,29662,ON_TIME,0
R00018789,L0000528,C000860,2026-03-22,2026-03-22,26278,26278,ON_TIME,0
R00018790,L0001769,C000190,2024-06-23,2024-09-21,40330,0,OVERDUE,90
R00018791,L0001399,C000293,2023-09-28,2023-10-03,49471,49471,LATE,5
R00018792,L0000177,C000310,2024-12-29,2025-01-13,2974,2974,LATE,15
R00018793,L0000289,C000553,2026-01-07,2026-01-07,42544,42544,ON_TIME,0
R00018794,L0001886,C000816,2025-10-06,2025-11-05,37587,37587,LATE,30
R00018795,L0002105,C000762,2025-10-21,2025-10-21,46270,46270,ON_TIME,0
R00018796,L0002407,C000097,2023-11-20,2023-12-05,18746,18746,LATE,15
R00018797,L0001106,C000609,2025-07-18,2025-07-23,21180,21180,LATE,5
R00018798,L0000165,C000535,2025-10-21,2025-10-21,27025,27025,ON_TIME,0
R00018799,L0001690,C000432,2026-05-28,2026-05-28,3786,3786,ON_TIME,0
R00018800,L0002095,C000513,2025-05-02,2025-05-02,9045,9045,ON_TIME,0
R00018801,L0000244,C000700,2026-02-25,2026-02-25,2075,2075,ON_TIME,0
R00018802,L0002261,C000026,2024-07-21,2024-07-21,47559,47559,ON_TIME,0
R00018803,L0000805,C000235,2024-08-06,2024-08-11,24757,24757,LATE,5
R00018804,L0001361,C000010,2024-09-15,2024-11-14,37956,37956,LATE,60
R00018805,L0002191,C000751,2024-06-07,2024-06-07,15120,15120,ON_TIME,0
R00018806,L0000791,C000490,2026-03-19,2026-03-19,19062,19062,ON_TIME,0
R00018807,L0000787,C000667,2026-03-20,2026-03-20,32765,32765,ON_TIME,0
R00018808,L0002333,C000959,2026-01-31,2026-02-05,35371,35371,LATE,5
R00018809,L0001219,C000422,2025-07-15,2025-09-13,36994,36994,LATE,60
R00018810,L0002142,C000033,2025-03-20,2025-04-19,23992,23992,LATE,30
R00018811,L0000917,C000422,2024-02-12,2024-02-17,11832,11832,LATE,5
R00018812,L0001759,C000669,2025-03-26,2025-03-26,10257,10257,ON_TIME,0
R00018813,L0002395,C000902,2026-05-03,2026-06-02,5424,5424,LATE,30
R00018814,L0000139,C000061,2023-12-14,2023-12-14,27222,27222,ON_TIME,0
R00018815,L0001568,C000157,2024-05-31,2024-07-30,24705,24705,LATE,60
R00018816,L0001931,C000218,2025-02-26,2025-03-13,42892,42892,LATE,15
R00018817,L0000695,C000959,2025-09-11,2025-11-10,44382,44382,LATE,60
R00018818,L0000964,C000889,2026-01-07,2026-01-07,44054,44054,ON_TIME,0
R00018819,L0000348,C000037,2026-07-16,2026-07-16,19834,19834,ON_TIME,0
R00018820,L0002434,C000149,2024-12-10,2024-12-10,5683,5683,ON_TIME,0
R00018821,L0000650,C000124,2025-07-21,2025-07-21,45141,45141,ON_TIME,0
R00018822,L0001885,C000666,2024-11-17,2025-02-15,15820,3955,OVERDUE,90
R00018823,L0001440,C000800,2023-12-15,2024-03-14,2083,1041,OVERDUE,90
R00018824,L0000343,C000110,2025-12-02,2025-12-02,38008,38008,ON_TIME,0
R00018825,L0002380,C000516,2025-02-16,2025-02-16,13336,13336,ON_TIME,0
R00018826,L0002486,C000214,2026-06-01,2026-06-01,34740,34740,ON_TIME,0
R00018827,L0001594,C000109,2025-11-07,2025-11-07,49476,49476,ON_TIME,0
R00018828,L0000031,C000532,2025-03-28,2025-03-28,36401,36401,ON_TIME,0
R00018829,L0000035,C000785,2025-12-14,2026-04-13,44075,0,OVERDUE,120
R00018830,L0001167,C000460,2025-12-18,2026-03-18,49022,24511,OVERDUE,90
R00018831,L0000146,C000157,2024-07-11,2024-07-16,34043,34043,LATE,5
R00018832,L0000691,C000850,2026-01-05,2026-01-10,11283,11283,LATE,5
R00018833,L0001806,C000039,2024-06-09,2024-06-09,30426,30426,ON_TIME,0
R00018834,L0001042,C000685,2025-01-27,2025-01-27,11623,11623,ON_TIME,0
R00018835,L0001810,C000288,2026-09-07,2026-09-07,19381,19381,ON_TIME,0
R00018836,L0001598,C000783,2025-07-27,2025-07-27,24476,24476,ON_TIME,0
R00018837,L0000221,C000220,2025-09-28,2025-09-28,28033,28033,ON_TIME,0
R00018838,L0001086,C000323,2024-04-13,2024-05-13,41575,41575,LATE,30
R00018839,L0001039,C000307,2025-06-06,2025-06-11,2148,2148,LATE,5
R00018840,L0000533,C000673,2024-06-10,2024-06-25,46194,46194,LATE,15
R00018841,L0000730,C000850,2023-10-14,2023-10-19,8294,8294,LATE,5
R00018842,L0000693,C000440,2025-11-14,2025-11-14,29205,29205,ON_TIME,0
R00018843,L0001467,C000556,2024-11-03,2024-11-03,46815,46815,ON_TIME,0
R00018844,L0000768,C000637,2025-05-27,2025-05-27,16722,16722,ON_TIME,0
R00018845,L0002308,C000198,2025-10-05,2025-10-05,28719,28719,ON_TIME,0
R00018846,L0000173,C000502,2024-03-29,2024-04-13,12950,12950,LATE,15
R00018847,L0001709,C000525,2026-07-05,2026-07-20,12034,12034,LATE,15
R00018848,L0001987,C000888,2026-03-12,2026-06-10,4524,2262,OVERDUE,90
R00018849,L0000373,C000642,2024-06-04,2024-06-04,6126,6126,ON_TIME,0
R00018850,L0000318,C000252,2025-04-01,2025-04-06,11134,11134,LATE,5
R00018851,L0001358,C000757,2025-01-03,2025-01-03,3370,3370,ON_TIME,0
R00018852,L0002395,C000902,2024-08-18,2024-09-02,25822,25822,LATE,15
R00018853,L0001517,C000583,2026-06-03,2026-06-03,39412,39412,ON_TIME,0
R00018854,L0000809,C000350,2025-01-24,2025-03-25,17481,17481,LATE,60
R00018855,L0001122,C000772,2025-04-18,2025-04-23,19054,19054,LATE,5
