loan_id,customer_id,product_id,branch_id,application_date,approval_date,disbursement_date,loan_amount,interest_rate,tenure_months,loan_status
L0002143,C000708,LP004,BR001,2023-06-25,2023-06-30,2023-07-04,476476,16.0,32,ACTIVE
L0002144,C000637,LP001,BR008,2026-08-14,2026-08-23,2026-08-24,293753,14.5,17,ACTIVE
L0002145,C000273,LP005,BR010,2024-07-12,2024-07-14,2024-07-18,862583,12.0,12,CLOSED
L0002146,C000387,LP005,BR002,2024-09-18,2024-09-24,2024-09-26,622597,12.0,28,ACTIVE
L0002147,C000725,LP002,BR005,2022-04-09,2022-04-17,2022-04-18,1119508,10.5,63,ACTIVE
L0002148,C000695,LP003,BR002,2022-12-23,2022-12-24,2022-12-27,4065000,8.5,78,ACTIVE
L0002149,C000297,LP003,BR003,2024-02-04,2024-02-14,2024-02-18,4711597,8.5,107,ACTIVE
L0002150,C000286,LP005,BR008,2021-12-21,2021-12-27,2022-01-01,402585,12.0,15,CLOSED
L0002151,C000398,LP002,BR003,2024-08-04,2024-08-11,2024-08-16,904198,10.5,22,CLOSED
L0002152,C000362,LP002,BR002,2024-11-24,2024-11-25,2024-11-28,1337640,10.5,45,CLOSED
L0002153,C000178,LP002,BR007,2026-04-02,2026-04-11,2026-04-16,1054181,10.5,67,ACTIVE
L0002154,C000172,LP005,BR003,2023-02-13,2023-02-21,2023-02-24,61779,12.0,15,ACTIVE
L0002155,C000095,LP002,BR004,2026-07-25,2026-08-02,2026-08-05,205011,10.5,59,ACTIVE
L0002156,C000498,LP005,BR009,2025-01-08,2025-01-15,2025-01-18,727784,12.0,21,ACTIVE
L0002157,C000878,LP004,BR008,2023-04-21,2023-04-30,2023-05-03,474820,16.0,49,ACTIVE
L0002158,C000906,LP004,BR010,2022-09-14,2022-09-21,2022-09-22,1036944,16.0,53,ACTIVE
L0002159,C000424,LP005,BR002,2024-04-30,2024-05-01,2024-05-06,137108,12.0,23,ACTIVE
L0002160,C000732,LP003,BR002,2024-05-20,2024-05-29,2024-06-02,2585632,8.5,56,ACTIVE
L0002161,C000618,LP003,BR004,2021-12-23,2022-01-01,2022-01-02,1557422,8.5,198,CLOSED
L0002162,C000630,LP002,BR010,2024-01-07,2024-01-15,2024-01-19,676079,10.5,56,ACTIVE
L0002163,C000192,LP004,BR009,2025-03-24,2025-04-03,2025-04-05,1831348,16.0,118,DEFAULT
L0002164,C000527,LP003,BR003,2022-06-12,2022-06-22,2022-06-26,840921,8.5,31,ACTIVE
L0002165,C000800,LP004,BR010,2025-12-08,2025-12-14,2025-12-15,407757,16.0,89,ACTIVE
L0002166,C000917,LP002,BR002,2023-09-24,2023-10-01,2023-10-06,265181,10.5,55,ACTIVE
L0002167,C000706,LP005,BR003,2024-11-13,2024-11-20,2024-11-24,43470,12.0,17,ACTIVE
L0002168,C000654,LP001,BR007,2025-07-21,2025-07-23,2025-07-27,111040,14.5,24,DEFAULT
L0002169,C000749,LP005,BR006,2024-04-13,2024-04-18,2024-04-21,665483,12.0,28,DEFAULT
L0002170,C000772,LP003,BR002,2023-07-19,2023-07-23,2023-07-24,3639322,8.5,158,ACTIVE
L0002171,C000316,LP003,BR010,2026-03-05,2026-03-09,2026-03-13,2805078,8.5,203,CLOSED
L0002172,C000192,LP005,BR009,2024-04-12,2024-04-17,2024-04-22,724055,12.0,13,DEFAULT
L0002173,C000756,LP003,BR005,2023-03-13,2023-03-20,2023-03-22,2890019,8.5,81,ACTIVE
L0002174,C000192,LP001,BR002,2022-08-30,2022-09-06,2022-09-08,59814,14.5,38,CLOSED
L0002175,C000103,LP005,BR006,2024-11-21,2024-11-26,2024-11-29,504904,12.0,31,ACTIVE
L0002176,C000912,LP005,BR010,2022-01-10,2022-01-12,2022-01-14,255745,12.0,12,ACTIVE
L0002177,C000002,LP002,BR002,2023-06-05,2023-06-09,2023-06-10,1382169,10.5,48,DEFAULT
L0002178,C000737,LP005,BR001,2022-06-30,2022-07-08,2022-07-13,461203,12.0,32,DEFAULT
L0002179,C000700,LP002,BR003,2025-06-25,2025-07-01,2025-07-06,915874,10.5,72,DEFAULT
L0002180,C000248,LP005,BR008,2026-01-05,2026-01-06,2026-01-09,377140,12.0,22,ACTIVE
L0002181,C000414,LP002,BR004,2021-12-02,2021-12-10,2021-12-12,1068774,10.5,75,CLOSED
L0002182,C000773,LP002,BR007,2025-10-24,2025-11-02,2025-11-04,918017,10.5,44,ACTIVE
L0002183,C000994,LP004,BR008,2025-12-17,2025-12-18,2025-12-23,264854,16.0,92,ACTIVE
L0002184,C000592,LP003,BR006,2023-01-07,2023-01-16,2023-01-19,1197026,8.5,65,DEFAULT
L0002185,C000269,LP003,BR005,2023-04-29,2023-05-05,2023-05-08,2947989,8.5,204,ACTIVE
L0002186,C000463,LP004,BR007,2024-08-07,2024-08-15,2024-08-19,162001,16.0,31,DEFAULT
L0002187,C000553,LP005,BR009,2025-10-27,2025-11-06,2025-11-08,674589,12.0,23,DEFAULT
L0002188,C000850,LP001,BR003,2026-02-28,2026-03-07,2026-03-11,451048,14.5,13,ACTIVE
L0002189,C000973,LP004,BR003,2024-05-07,2024-05-16,2024-05-20,592240,16.0,60,DEFAULT
L0002190,C000108,LP004,BR007,2024-06-29,2024-07-02,2024-07-06,1373226,16.0,120,ACTIVE
L0002191,C000751,LP005,BR008,2022-12-05,2022-12-07,2022-12-11,248909,12.0,18,ACTIVE
L0002192,C000420,LP001,BR002,2022-07-18,2022-07-28,2022-07-31,143649,14.5,22,ACTIVE
L0002193,C000720,LP002,BR007,2026-02-05,2026-02-14,2026-02-18,838249,10.5,39,ACTIVE
L0002194,C000352,LP003,BR010,2022-11-02,2022-11-12,2022-11-15,3179350,8.5,209,ACTIVE
L0002195,C000693,LP004,BR006,2023-06-15,2023-06-17,2023-06-20,1153409,16.0,80,DEFAULT
L0002196,C000728,LP001,BR010,2022-01-07,2022-01-14,2022-01-16,261794,14.5,43,ACTIVE
L0002197,C000141,LP004,BR009,2025-08-13,2025-08-18,2025-08-22,429185,16.0,34,ACTIVE
L0002198,C000291,LP004,BR009,2025-01-02,2025-01-07,2025-01-08,1217080,16.0,118,ACTIVE
L0002199,C000065,LP001,BR002,2026-02-24,2026-03-04,2026-03-06,408273,14.5,18,ACTIVE
L0002200,C000864,LP002,BR006,2022-09-10,2022-09-20,2022-09-24,977174,10.5,64,CLOSED
L0002201,C000397,LP005,BR009,2021-09-28,2021-09-29,2021-10-04,255082,12.0,16,DEFAULT
L0002202,C000370,LP003,BR007,2024-05-09,2024-05-19,2024-05-24,1175331,8.5,165,DEFAULT
L0002203,C000454,LP001,BR008,2022-01-30,2022-02-06,2022-02-07,220404,14.5,51,CLOSED
L0002204,C000769,LP002,BR008,2022-06-13,2022-06-16,2022-06-21,1411758,10.5,72,ACTIVE
L0002205,C000688,LP004,BR009,2024-07-17,2024-07-23,2024-07-24,1658111,16.0,88,ACTIVE
L0002206,C000315,LP001,BR006,2025-09-05,2025-09-14,2025-09-19,151204,14.5,22,ACTIVE
L0002207,C000060,LP002,BR003,2022-02-06,2022-02-12,2022-02-14,467444,10.5,72,CLOSED
L0002208,C000067,LP003,BR009,2022-08-02,2022-08-08,2022-08-10,2957710,8.5,28,ACTIVE
L0002209,C000019,LP004,BR001,2026-02-19,2026-02-23,2026-02-28,1067163,16.0,70,CLOSED
L0002210,C000758,LP003,BR009,2024-05-13,2024-05-23,2024-05-27,2529067,8.5,215,CLOSED
L0002211,C000385,LP005,BR005,2021-11-24,2021-12-02,2021-12-07,692534,12.0,15,DEFAULT
L0002212,C000861,LP003,BR002,2026-08-15,2026-08-21,2026-08-23,2554063,8.5,130,ACTIVE
L0002213,C000103,LP005,BR007,2024-05-12,2024-05-13,2024-05-14,735153,12.0,33,ACTIVE
L0002214,C000560,LP004,BR006,2023-06-29,2023-07-08,2023-07-12,1908099,16.0,61,ACTIVE
L0002215,C000352,LP001,BR005,2024-06-08,2024-06-15,2024-06-18,425377,14.5,46,ACTIVE
L0002216,C000869,LP002,BR010,2023-06-01,2023-06-11,2023-06-16,149744,10.5,68,ACTIVE
L0002217,C000673,LP002,BR006,2023-05-07,2023-05-08,2023-05-11,935498,10.5,17,ACTIVE
L0002218,C000968,LP001,BR009,2024-02-23,2024-03-01,2024-03-06,379917,14.5,53,ACTIVE
L0002219,C000647,LP003,BR010,2024-01-23,2024-01-30,2024-01-31,1369252,8.5,49,ACTIVE
L0002220,C000589,LP005,BR005,2026-03-27,2026-04-06,2026-04-07,777065,12.0,17,ACTIVE
L0002221,C000900,LP001,BR001,2024-06-03,2024-06-10,2024-06-13,124422,14.5,27,ACTIVE
L0002222,C000001,LP002,BR010,2025-06-17,2025-06-21,2025-06-24,303687,10.5,54,ACTIVE
L0002223,C000150,LP003,BR005,2022-09-16,2022-09-24,2022-09-28,2552930,8.5,205,ACTIVE
L0002224,C000623,LP004,BR007,2024-01-11,2024-01-17,2024-01-20,1545344,16.0,68,ACTIVE
L0002225,C000416,LP001,BR004,2022-12-23,2022-12-31,2023-01-03,347916,14.5,29,DEFAULT
L0002226,C000359,LP001,BR008,2023-01-18,2023-01-19,2023-01-21,127607,14.5,45,ACTIVE
L0002227,C000092,LP005,BR008,2024-01-14,2024-01-15,2024-01-17,942925,12.0,23,DEFAULT
L0002228,C000394,LP001,BR008,2022-09-06,2022-09-12,2022-09-15,210779,14.5,57,CLOSED
L0002229,C000003,LP005,BR005,2021-11-02,2021-11-12,2021-11-15,518372,12.0,34,ACTIVE
L0002230,C000214,LP005,BR004,2026-06-20,2026-06-25,2026-06-27,799860,12.0,34,CLOSED
L0002231,C000318,LP004,BR004,2026-01-30,2026-02-02,2026-02-07,713066,16.0,61,ACTIVE
L0002232,C000300,LP005,BR007,2022-07-31,2022-08-04,2022-08-05,912253,12.0,18,DEFAULT
L0002233,C000047,LP001,BR007,2023-06-19,2023-06-24,2023-06-26,356307,14.5,12,ACTIVE
L0002234,C000225,LP003,BR004,2026-04-28,2026-05-04,2026-05-09,4835383,8.5,115,ACTIVE
L0002235,C000612,LP003,BR002,2024-09-08,2024-09-18,2024-09-20,3387472,8.5,176,CLOSED
L0002236,C000800,LP002,BR005,2026-05-19,2026-05-29,2026-06-03,759126,10.5,78,ACTIVE
L0002237,C000942,LP002,BR009,2024-06-01,2024-06-08,2024-06-12,1459744,10.5,33,DEFAULT
L0002238,C000851,LP002,BR006,2024-01-06,2024-01-14,2024-01-16,1115018,10.5,60,ACTIVE
L0002239,C000879,LP004,BR005,2022-11-29,2022-12-01,2022-12-04,571492,16.0,51,CLOSED
L0002240,C000841,LP001,BR009,2024-02-13,2024-02-17,2024-02-19,195917,14.5,50,ACTIVE
L0002241,C000862,LP004,BR001,2026-08-04,2026-08-08,2026-08-11,1146038,16.0,70,DEFAULT
L0002242,C000810,LP001,BR001,2023-10-16,2023-10-17,2023-10-22,169732,14.5,59,CLOSED
L0002243,C000459,LP003,BR008,2023-03-02,2023-03-08,2023-03-09,3842786,8.5,172,ACTIVE
L0002244,C000884,LP001,BR007,2022-04-25,2022-05-01,2022-05-06,85230,14.5,29,DEFAULT
L0002245,C000002,LP001,BR003,2024-05-10,2024-05-19,2024-05-24,91653,14.5,15,ACTIVE
L0002246,C000002,LP004,BR008,2024-08-03,2024-08-13,2024-08-18,620034,16.0,43,ACTIVE
L0002247,C000345,LP004,BR006,2026-04-22,2026-04-25,2026-04-27,578863,16.0,100,ACTIVE
L0002248,C000953,LP001,BR002,2025-06-25,2025-06-28,2025-06-29,369363,14.5,29,DEFAULT
L0002249,C000590,LP002,BR005,2022-02-20,2022-02-25,2022-02-26,498488,10.5,20,CLOSED
L0002250,C000185,LP003,BR008,2022-10-25,2022-11-03,2022-11-06,1010573,8.5,65,CLOSED
L0002251,C000665,LP002,BR003,2021-12-15,2021-12-19,2021-12-24,1319012,10.5,73,ACTIVE
L0002252,C000682,LP004,BR006,2025-09-17,2025-09-19,2025-09-24,1948934,16.0,112,ACTIVE
L0002253,C000431,LP001,BR005,2022-02-19,2022-02-25,2022-02-26,152983,14.5,42,ACTIVE
L0002254,C000189,LP005,BR002,2022-08-11,2022-08-19,2022-08-20,519159,12.0,18,ACTIVE
L0002255,C000474,LP005,BR002,2024-12-20,2024-12-29,2025-01-03,245437,12.0,31,ACTIVE
L0002256,C000014,LP001,BR009,2022-03-02,2022-03-07,2022-03-12,55034,14.5,49,ACTIVE
L0002257,C000908,LP002,BR002,2022-06-10,2022-06-12,2022-06-16,1447687,10.5,36,DEFAULT
L0002258,C000551,LP004,BR002,2025-05-02,2025-05-12,2025-05-16,101038,16.0,44,ACTIVE
L0002259,C000257,LP003,BR001,2025-01-15,2025-01-25,2025-01-28,4632271,8.5,173,CLOSED
L0002260,C000426,LP003,BR005,2023-03-26,2023-04-01,2023-04-06,4554043,8.5,143,ACTIVE
L0002261,C000026,LP004,BR008,2025-07-02,2025-07-07,2025-07-10,1918778,16.0,80,CLOSED
L0002262,C000922,LP002,BR006,2024-09-24,2024-09-30,2024-10-03,1277056,10.5,76,ACTIVE
L0002263,C000129,LP003,BR005,2024-05-13,2024-05-21,2024-05-22,2028238,8.5,136,ACTIVE
L0002264,C000839,LP004,BR007,2024-07-14,2024-07-20,2024-07-25,1086723,16.0,75,CLOSED
L0002265,C000528,LP005,BR005,2023-05-24,2023-05-27,2023-05-28,817376,12.0,25,ACTIVE
L0002266,C000352,LP001,BR006,2026-03-31,2026-04-02,2026-04-06,229532,14.5,52,DEFAULT
L0002267,C000924,LP001,BR004,2022-05-18,2022-05-21,2022-05-23,458311,14.5,18,CLOSED
L0002268,C000557,LP005,BR007,2025-09-01,2025-09-05,2025-09-08,546154,12.0,21,ACTIVE
L0002269,C000384,LP001,BR009,2026-07-16,2026-07-25,2026-07-29,103958,14.5,55,ACTIVE
L0002270,C000858,LP001,BR009,2022-10-30,2022-11-09,2022-11-11,349372,14.5,55,CLOSED
L0002271,C000289,LP005,BR001,2022-07-01,2022-07-07,2022-07-09,221225,12.0,36,ACTIVE
L0002272,C000347,LP001,BR010,2025-09-09,2025-09-12,2025-09-14,369880,14.5,54,CLOSED
L0002273,C000135,LP001,BR007,2022-07-15,2022-07-21,2022-07-26,298394,14.5,53,DEFAULT
L0002274,C000535,LP005,BR002,2025-08-01,2025-08-08,2025-08-11,259834,12.0,20,ACTIVE
L0002275,C000545,LP004,BR008,2024-05-07,2024-05-12,2024-05-15,404058,16.0,51,ACTIVE
L0002276,C001000,LP004,BR007,2025-08-31,2025-09-06,2025-09-09,1043105,16.0,51,ACTIVE
L0002277,C000780,LP001,BR005,2025-09-16,2025-09-26,2025-09-30,449871,14.5,38,ACTIVE
L0002278,C000668,LP001,BR005,2023-09-05,2023-09-12,2023-09-13,264322,14.5,34,CLOSED
L0002279,C000756,LP003,BR001,2023-08-12,2023-08-20,2023-08-23,663406,8.5,221,CLOSED
L0002280,C000261,LP003,BR009,2022-12-06,2022-12-10,2022-12-13,2972935,8.5,225,ACTIVE
L0002281,C000010,LP005,BR008,2023-11-26,2023-11-27,2023-11-30,468264,12.0,24,ACTIVE
L0002282,C000983,LP001,BR001,2024-10-19,2024-10-28,2024-11-02,437457,14.5,24,CLOSED
L0002283,C000334,LP005,BR010,2025-01-16,2025-01-26,2025-01-31,481481,12.0,20,ACTIVE
L0002284,C000842,LP005,BR004,2023-04-08,2023-04-10,2023-04-12,188210,12.0,22,ACTIVE
L0002285,C000980,LP005,BR002,2024-07-08,2024-07-18,2024-07-22,68234,12.0,36,ACTIVE
L0002286,C000657,LP003,BR010,2024-06-20,2024-06-28,2024-06-30,2850006,8.5,167,DEFAULT
L0002287,C000358,LP003,BR009,2025-07-25,2025-08-01,2025-08-02,1350939,8.5,26,ACTIVE
L0002288,C000599,LP003,BR009,2025-11-08,2025-11-13,2025-11-18,3599161,8.5,124,ACTIVE
L0002289,C000644,LP005,BR003,2021-12-19,2021-12-21,2021-12-25,160807,12.0,35,ACTIVE
L0002290,C000491,LP002,BR001,2022-04-07,2022-04-13,2022-04-17,418290,10.5,31,DEFAULT
L0002291,C000767,LP002,BR002,2025-10-01,2025-10-06,2025-10-11,519418,10.5,83,ACTIVE
L0002292,C000579,LP005,BR002,2022-09-01,2022-09-09,2022-09-11,363767,12.0,30,DEFAULT
L0002293,C000944,LP005,BR003,2024-09-11,2024-09-16,2024-09-21,576822,12.0,21,ACTIVE
L0002294,C000994,LP002,BR003,2025-10-12,2025-10-15,2025-10-16,758424,10.5,58,ACTIVE
L0002295,C000807,LP003,BR009,2025-08-19,2025-08-23,2025-08-25,3194984,8.5,131,CLOSED
L0002296,C000791,LP005,BR001,2023-02-28,2023-03-08,2023-03-11,369188,12.0,18,ACTIVE
L0002297,C000761,LP002,BR001,2024-02-09,2024-02-14,2024-02-19,148524,10.5,29,ACTIVE
L0002298,C000504,LP005,BR009,2024-09-03,2024-09-10,2024-09-14,435559,12.0,27,ACTIVE
L0002299,C000811,LP002,BR007,2026-08-06,2026-08-15,2026-08-16,1174290,10.5,59,ACTIVE
L0002300,C000476,LP002,BR002,2022-10-16,2022-10-26,2022-10-30,167285,10.5,76,ACTIVE
L0002301,C000395,LP005,BR008,2026-01-11,2026-01-20,2026-01-24,316376,12.0,30,ACTIVE
L0002302,C000091,LP003,BR002,2022-08-01,2022-08-03,2022-08-04,1272955,8.5,154,ACTIVE
L0002303,C000004,LP002,BR003,2025-02-27,2025-03-08,2025-03-10,1176888,10.5,23,DEFAULT
L0002304,C000436,LP003,BR002,2022-08-14,2022-08-22,2022-08-27,2101280,8.5,204,ACTIVE
L0002305,C000522,LP002,BR004,2024-06-24,2024-07-01,2024-07-04,1076675,10.5,69,CLOSED
L0002306,C000528,LP005,BR005,2026-06-09,2026-06-15,2026-06-16,210498,12.0,32,DEFAULT
L0002307,C000599,LP005,BR004,2022-04-24,2022-04-30,2022-05-04,573348,12.0,36,ACTIVE
L0002308,C000198,LP005,BR002,2024-04-11,2024-04-12,2024-04-16,622656,12.0,21,ACTIVE
L0002309,C000870,LP001,BR009,2026-03-29,2026-04-08,2026-04-12,59894,14.5,12,CLOSED
L0002310,C000400,LP004,BR001,2025-08-18,2025-08-24,2025-08-28,415610,16.0,45,CLOSED
L0002311,C000855,LP004,BR002,2025-02-12,2025-02-22,2025-02-25,1216448,16.0,70,CLOSED
L0002312,C000374,LP002,BR010,2025-03-23,2025-04-02,2025-04-05,1309754,10.5,31,CLOSED
L0002313,C000547,LP002,BR007,2023-09-27,2023-09-30,2023-10-02,746932,10.5,35,ACTIVE
L0002314,C000681,LP002,BR003,2023-10-13,2023-10-14,2023-10-19,1362320,10.5,17,CLOSED
L0002315,C000258,LP002,BR008,2026-05-15,2026-05-24,2026-05-27,245263,10.5,53,ACTIVE
L0002316,C000748,LP001,BR002,2023-01-23,2023-01-27,2023-01-29,155749,14.5,31,CLOSED
L0002317,C000095,LP003,BR004,2025-10-23,2025-10-30,2025-11-02,2454368,8.5,67,ACTIVE
L0002318,C000344,LP003,BR006,2024-12-21,2024-12-22,2024-12-24,4187975,8.5,43,ACTIVE
L0002319,C000121,LP001,BR009,2022-04-09,2022-04-10,2022-04-14,440040,14.5,59,CLOSED
L0002320,C000769,LP001,BR010,2024-08-09,2024-08-16,2024-08-17,284258,14.5,40,ACTIVE
L0002321,C000327,LP001,BR003,2023-06-24,2023-06-28,2023-06-30,454217,14.5,36,DEFAULT
L0002322,C000098,LP004,BR004,2025-05-17,2025-05-19,2025-05-20,467204,16.0,76,DEFAULT
L0002323,C000372,LP005,BR004,2025-05-30,2025-06-08,2025-06-09,190795,12.0,36,CLOSED
L0002324,C000226,LP005,BR010,2026-07-14,2026-07-16,2026-07-20,796619,12.0,31,ACTIVE
L0002325,C000583,LP002,BR010,2024-08-14,2024-08-20,2024-08-24,500516,10.5,38,ACTIVE
L0002326,C000076,LP001,BR008,2026-05-04,2026-05-13,2026-05-16,300598,14.5,28,DEFAULT
L0002327,C000648,LP001,BR010,2023-09-19,2023-09-21,2023-09-25,58464,14.5,12,ACTIVE
L0002328,C000142,LP004,BR005,2023-03-07,2023-03-14,2023-03-18,1898293,16.0,24,ACTIVE
L0002329,C000133,LP004,BR004,2022-05-16,2022-05-22,2022-05-25,1854340,16.0,20,ACTIVE
L0002330,C000239,LP002,BR009,2026-08-04,2026-08-09,2026-08-11,277107,10.5,61,ACTIVE
L0002331,C000008,LP003,BR008,2025-11-05,2025-11-06,2025-11-09,3211793,8.5,23,CLOSED
L0002332,C000302,LP001,BR004,2022-09-06,2022-09-10,2022-09-12,346002,14.5,12,CLOSED
L0002333,C000959,LP005,BR010,2025-08-24,2025-09-02,2025-09-04,167031,12.0,34,ACTIVE
L0002334,C000732,LP003,BR008,2024-06-22,2024-06-23,2024-06-24,2260144,8.5,233,ACTIVE
L0002335,C000759,LP001,BR008,2026-06-06,2026-06-12,2026-06-17,267514,14.5,22,ACTIVE
L0002336,C000206,LP004,BR005,2022-07-16,2022-07-19,2022-07-21,1187582,16.0,31,CLOSED
L0002337,C000895,LP004,BR004,2025-06-30,2025-07-06,2025-07-07,1749529,16.0,32,ACTIVE
L0002338,C000995,LP003,BR010,2023-03-17,2023-03-25,2023-03-27,3067457,8.5,115,ACTIVE
L0002339,C000286,LP001,BR009,2024-04-30,2024-05-05,2024-05-10,218334,14.5,13,ACTIVE
L0002340,C000059,LP005,BR007,2025-02-27,2025-03-05,2025-03-06,951995,12.0,27,ACTIVE
L0002341,C000485,LP002,BR007,2022-04-20,2022-04-23,2022-04-27,197516,10.5,81,ACTIVE
L0002342,C000460,LP003,BR003,2022-08-19,2022-08-29,2022-09-03,1923884,8.5,52,ACTIVE
L0002343,C000425,LP005,BR010,2024-12-06,2024-12-07,2024-12-10,960770,12.0,19,ACTIVE
L0002344,C000293,LP001,BR006,2024-06-29,2024-07-06,2024-07-07,108935,14.5,42,ACTIVE
L0002345,C000709,LP001,BR003,2025-11-29,2025-12-06,2025-12-11,280904,14.5,20,DEFAULT
L0002346,C000917,LP005,BR005,2022-03-26,2022-03-27,2022-03-30,519377,12.0,27,ACTIVE
L0002347,C000228,LP003,BR008,2022-06-24,2022-06-27,2022-06-30,3566730,8.5,169,ACTIVE
L0002348,C000529,LP005,BR006,2023-07-24,2023-08-01,2023-08-05,805088,12.0,30,CLOSED
L0002349,C000823,LP003,BR001,2022-11-21,2022-11-24,2022-11-26,4817902,8.5,45,CLOSED
L0002350,C000515,LP002,BR003,2021-09-16,2021-09-20,2021-09-21,298787,10.5,63,ACTIVE
L0002351,C000835,LP001,BR004,2022-12-15,2022-12-25,2022-12-26,180956,14.5,26,ACTIVE
L0002352,C000657,LP005,BR007,2022-12-23,2022-12-26,2022-12-29,364589,12.0,34,ACTIVE
L0002353,C000076,LP003,BR009,2025-07-24,2025-08-03,2025-08-08,4836108,8.5,159,ACTIVE
L0002354,C000232,LP003,BR007,2026-03-24,2026-03-27,2026-03-30,4040168,8.5,107,CLOSED
L0002355,C000759,LP005,BR004,2024-03-09,2024-03-19,2024-03-20,804267,12.0,24,ACTIVE
L0002356,C000410,LP003,BR006,2025-01-09,2025-01-13,2025-01-15,620139,8.5,48,ACTIVE
L0002357,C000557,LP002,BR010,2026-08-16,2026-08-20,2026-08-22,932073,10.5,53,ACTIVE
L0002358,C000046,LP004,BR004,2025-07-06,2025-07-16,2025-07-20,1114696,16.0,56,CLOSED
L0002359,C000665,LP003,BR005,2023-05-16,2023-05-26,2023-05-30,4292524,8.5,66,ACTIVE
L0002360,C000069,LP004,BR010,2023-06-16,2023-06-26,2023-06-29,1244792,16.0,68,ACTIVE
L0002361,C000543,LP004,BR009,2024-05-26,2024-05-31,2024-06-05,807474,16.0,55,CLOSED
L0002362,C000537,LP003,BR008,2024-04-04,2024-04-09,2024-04-12,4588231,8.5,209,DEFAULT
L0002363,C000221,LP001,BR007,2026-07-23,2026-07-31,2026-08-01,400231,14.5,33,DEFAULT
L0002364,C000884,LP002,BR007,2024-04-19,2024-04-24,2024-04-25,866345,10.5,66,ACTIVE
L0002365,C000201,LP002,BR002,2025-05-28,2025-06-06,2025-06-08,298356,10.5,41,ACTIVE
L0002366,C000100,LP001,BR010,2024-08-20,2024-08-22,2024-08-23,338602,14.5,57,ACTIVE
L0002367,C000929,LP001,BR003,2022-06-20,2022-06-23,2022-06-26,210972,14.5,40,ACTIVE
L0002368,C000684,LP002,BR003,2021-10-11,2021-10-20,2021-10-21,1158482,10.5,35,ACTIVE
L0002369,C000971,LP001,BR004,2026-01-18,2026-01-27,2026-01-29,124296,14.5,55,CLOSED
L0002370,C000566,LP001,BR008,2025-02-22,2025-02-23,2025-02-25,434519,14.5,59,ACTIVE
L0002371,C000369,LP002,BR006,2022-10-17,2022-10-26,2022-10-31,418287,10.5,84,DEFAULT
L0002372,C000235,LP005,BR003,2024-03-17,2024-03-26,2024-03-27,859133,12.0,29,ACTIVE
L0002373,C000061,LP005,BR002,2022-03-28,2022-04-06,2022-04-08,747391,12.0,28,CLOSED
L0002374,C000512,LP005,BR004,2024-11-06,2024-11-12,2024-11-14,125002,12.0,33,CLOSED
L0002375,C000442,LP004,BR008,2026-05-18,2026-05-28,2026-05-30,1868399,16.0,108,CLOSED
L0002376,C000564,LP002,BR001,2022-02-28,2022-03-09,2022-03-14,989225,10.5,37,ACTIVE
L0002377,C000661,LP004,BR002,2021-09-18,2021-09-19,2021-09-23,721798,16.0,61,DEFAULT
L0002378,C000750,LP001,BR010,2026-06-21,2026-06-28,2026-07-02,295368,14.5,32,CLOSED
L0002379,C000853,LP002,BR006,2024-10-06,2024-10-11,2024-10-12,257014,10.5,44,DEFAULT
L0002380,C000516,LP004,BR005,2022-08-22,2022-08-27,2022-08-29,1638178,16.0,90,DEFAULT
L0002381,C000765,LP004,BR010,2024-02-09,2024-02-11,2024-02-12,1683705,16.0,64,CLOSED
L0002382,C000867,LP002,BR007,2021-12-21,2021-12-24,2021-12-28,436074,10.5,43,ACTIVE
L0002383,C000337,LP003,BR010,2023-09-16,2023-09-19,2023-09-23,3779942,8.5,163,CLOSED
L0002384,C000128,LP001,BR003,2025-05-19,2025-05-23,2025-05-26,86978,14.5,26,ACTIVE
L0002385,C000283,LP003,BR004,2025-01-22,2025-01-25,2025-01-29,1535753,8.5,197,DEFAULT
L0002386,C000323,LP001,BR010,2024-05-31,2024-06-03,2024-06-05,282459,14.5,21,ACTIVE
L0002387,C000557,LP001,BR010,2024-12-18,2024-12-24,2024-12-25,383843,14.5,19,DEFAULT
L0002388,C000354,LP002,BR002,2025-02-28,2025-03-05,2025-03-10,315193,10.5,72,CLOSED
L0002389,C000069,LP002,BR009,2024-12-14,2024-12-22,2024-12-25,361859,10.5,81,DEFAULT
L0002390,C000576,LP003,BR008,2025-05-30,2025-06-07,2025-06-09,1090580,8.5,237,ACTIVE
L0002391,C000472,LP004,BR002,2026-05-06,2026-05-11,2026-05-12,900067,16.0,119,ACTIVE
L0002392,C000068,LP003,BR001,2023-07-04,2023-07-06,2023-07-10,4072796,8.5,161,CLOSED
L0002393,C000702,LP005,BR009,2023-03-08,2023-03-16,2023-03-19,255545,12.0,28,ACTIVE
L0002394,C000287,LP003,BR009,2025-09-30,2025-10-02,2025-10-07,3541284,8.5,73,ACTIVE
L0002395,C000902,LP004,BR002,2022-11-22,2022-11-29,2022-12-03,218808,16.0,93,ACTIVE
L0002396,C000850,LP005,BR003,2023-04-23,2023-04-28,2023-05-01,968679,12.0,20,DEFAULT
L0002397,C000252,LP002,BR009,2026-06-07,2026-06-13,2026-06-17,1498755,10.5,44,ACTIVE
L0002398,C000125,LP003,BR001,2024-12-23,2024-12-25,2024-12-26,1348348,8.5,194,ACTIVE
L0002399,C000050,LP001,BR001,2024-10-09,2024-10-13,2024-10-18,309510,14.5,26,DEFAULT
